account_id,txn_count,total_amount,fraud_signal_count,risk_event_count,incoming_count,outgoing_count,first_step,last_step,fraud_rate,risk_rate,activity_score,activity_band,suspicion_score
C1193702387,13,1828815.12,0,13,13,0,160,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1193882745,13,7054498.62,0,13,13,0,162,451,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C119398220,13,2170314.19,0,13,13,0,187,688,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1194098392,13,2077272.17,0,13,13,0,163,544,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1194141202,13,2459313.2,0,13,13,0,44,306,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1194204076,13,1410052.84,0,13,13,0,14,358,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1194208134,13,2981699.75,0,13,13,0,163,373,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1194279436,13,2715146.63,0,13,13,0,42,381,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1194350793,13,1694888.39,0,13,13,0,96,419,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1194450490,13,3672283.16,0,13,13,0,137,395,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1194705622,13,2433519.6,0,13,13,0,36,547,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C11947658,13,4297287.35,0,13,13,0,44,590,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1194819346,13,2623141.45,0,13,13,0,138,378,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1194861797,13,4657071.16,0,13,13,0,254,695,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1194937812,13,23644623.66,0,13,12,1,184,406,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1195436759,13,2974753.94,0,13,13,0,131,310,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1195897490,13,2062696.03,0,13,13,0,157,379,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1195994457,13,1658410.15,0,13,13,0,162,376,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1196107678,13,4552833.01,0,13,13,0,163,400,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1196156987,13,1784845.23,0,13,13,0,120,324,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1196800160,13,2200128.12,0,13,13,0,136,571,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1196869691,13,2581174.11,0,13,13,0,139,538,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1197238853,13,2532133.23,0,13,13,0,44,330,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1197255145,13,4870477.83,0,13,13,0,42,688,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C119765734,13,2111436.06,0,13,13,0,187,592,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1198102216,13,2411876.59,0,13,13,0,155,525,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C119813545,13,3503031.58,0,13,13,0,40,375,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1198166810,13,3883316.46,0,13,13,0,13,407,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1198220530,13,2534001.78,0,13,13,0,260,518,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1198399182,13,2991185.15,0,13,13,0,36,379,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1198870156,13,2612950.1,0,13,13,0,163,397,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C119892821,13,4900161.91,0,13,13,0,139,383,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1199015458,13,2231743.58,0,13,13,0,180,311,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1199053911,13,2299282.39,0,13,13,0,16,178,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1199057035,13,1009801.96,0,13,13,0,18,396,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1199179502,13,2781928.1,0,13,13,0,9,298,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1199326141,13,2288202.51,0,13,13,0,44,420,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1199493337,13,4333762.12,0,13,13,0,160,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1199683449,13,3580983.05,0,13,13,0,156,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C119988264,13,2910195.86,0,13,13,0,212,718,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1200190404,13,2971345.77,0,13,13,0,161,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1200517104,13,1308033.97,0,13,13,0,16,250,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1200535986,13,2915093.23,0,13,13,0,140,396,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C120109635,13,1788478.17,0,13,13,0,18,299,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C120111415,13,3105889.9,0,13,13,0,41,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1201151449,13,3908116.96,0,13,13,0,179,596,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1201240093,13,11305561.76,0,13,13,0,43,380,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1201332266,13,4654934.33,0,13,13,0,133,637,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1202002313,13,2181090.75,0,13,13,0,226,692,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C120233396,13,2208104.23,0,13,13,0,163,589,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1202560548,13,7028075.49,0,13,13,0,203,398,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1202581526,13,2210063.01,0,13,13,0,161,406,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1202746946,13,2768963.57,0,13,13,0,163,397,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1202821665,13,2659080.95,0,13,13,0,131,395,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1203020359,13,1419617.89,0,13,13,0,135,331,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1203490883,13,2299210.21,0,13,13,0,136,375,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1203516032,13,1849880.88,0,13,13,0,35,399,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1203612019,13,3623542.02,0,13,13,0,159,686,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1203685640,13,2585546.27,0,13,13,0,38,514,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1203945124,13,5340586.45,0,13,13,0,140,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1204011453,13,1105566.56,0,13,13,0,22,398,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C120451483,13,2504284.11,0,13,13,0,20,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1205108866,13,3686276.11,0,13,12,1,140,383,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1205333201,13,3155390.29,0,13,13,0,37,396,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1205535935,13,4376259.37,0,13,13,0,136,405,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C120573543,13,1885534.27,0,13,13,0,16,688,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1205959570,13,1415177.52,0,13,13,0,37,249,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1206119858,13,2002386.31,0,13,13,0,41,375,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1206272316,13,5427974.1,0,13,13,0,44,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1206383075,13,4573991.76,0,13,13,0,42,588,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1206642216,13,5379365.29,0,13,13,0,131,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1206984812,13,1796043.64,0,13,13,0,17,226,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C120704084,13,3878398.04,0,13,13,0,179,380,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1207043382,13,2219825.41,0,13,13,0,18,400,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1207233278,13,2556959.65,0,13,13,0,35,400,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1207521235,13,11658409.58,0,13,13,0,185,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1207684452,13,4868145.24,0,13,13,0,137,377,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1207787525,13,2446520.8,0,13,13,0,156,381,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1207873228,13,1788562.41,0,13,13,0,179,691,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1208437950,13,2101053.05,0,13,13,0,18,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1208630317,13,7516515.86,0,13,13,0,45,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1208809911,13,2840999.49,0,13,13,0,34,691,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1208957573,13,5408089.7,0,13,13,0,20,524,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1209437773,13,3799911.88,0,13,13,0,226,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1210418106,13,2011852.15,0,13,13,0,131,380,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1210505841,13,3377937.22,0,13,13,0,187,545,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1211477739,13,1586695.7,0,13,13,0,163,369,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1211712207,13,1915562.82,0,13,13,0,38,597,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1212122455,13,5022271.18,0,13,13,0,156,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1212211450,13,3117801.82,0,13,13,0,135,378,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1212374426,13,2879323.73,0,13,13,0,139,399,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1213978959,13,2342023.86,0,13,13,0,182,399,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1213993231,13,3694975.74,0,13,13,0,14,525,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1214305609,13,3812581.84,0,13,13,0,140,525,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1215167944,13,5257006.84,0,13,13,0,210,545,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1215188576,13,11265558.39,0,13,13,0,156,684,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1215309598,13,2525526.83,0,13,13,0,129,355,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1215566090,13,2879628.63,0,13,13,0,161,328,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1215843870,13,2325417.06,0,13,13,0,164,379,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1216079789,13,4785290.65,0,13,13,0,162,474,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1216143626,13,3327776.96,0,13,13,0,160,398,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1216199063,13,2869519.37,0,13,13,0,181,394,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1216209744,13,4269731.34,0,13,13,0,182,301,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1216279470,13,1964534.87,0,13,13,0,161,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1216414495,13,4237470.76,0,13,13,0,139,684,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1216438570,13,1537822.09,0,13,13,0,18,449,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1216539687,13,3190942.31,0,13,13,0,156,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C12166694,13,2173764.03,0,13,13,0,135,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1217053127,13,2420869.81,0,13,13,0,277,565,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C121713350,13,2679847.41,0,13,13,0,17,397,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1217206457,13,1883408.58,0,13,13,0,137,406,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1217451437,13,2054666.06,0,13,13,0,34,405,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1218213803,13,2660155.54,0,13,13,0,227,687,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1218715012,13,1287859.64,0,13,13,0,129,324,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1219035990,13,1496486.61,0,13,13,0,43,397,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1219044678,13,5942862.35,0,13,13,0,178,394,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1219144053,13,4348286.96,0,13,13,0,178,399,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1219369818,13,2129936.55,0,13,13,0,46,681,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1219505943,13,2048004.2,0,13,12,1,36,594,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C121979950,13,1806772.43,0,13,13,0,208,398,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1220058962,13,2391941.37,0,13,13,0,38,396,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1220364955,13,3031794.6,0,13,13,0,132,305,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1220455955,13,2944367.44,0,13,13,0,163,474,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1220471169,13,2754245.43,0,13,13,0,185,375,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1220599398,13,3410789.7,0,13,13,0,46,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1221238082,13,2565802.0,0,13,13,0,160,569,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1221285793,13,3206431.41,0,13,13,0,40,542,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1221805357,13,1876517.48,0,13,13,0,16,596,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1222309462,13,1573173.65,0,13,13,0,34,542,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1223131255,13,3869432.46,0,13,13,0,139,590,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1223268540,13,2844723.62,0,13,13,0,136,573,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1223278100,13,1993413.72,0,13,13,0,135,571,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1223357251,13,3413772.49,0,13,13,0,137,352,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1223723501,13,2595858.21,0,13,13,0,135,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1224066984,13,12349465.5,0,13,13,0,190,492,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C122436737,13,3052373.92,0,13,13,0,15,373,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1224731904,13,2113270.76,0,13,13,0,161,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1224736518,13,3732104.72,0,13,13,0,16,691,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1225195128,13,2282109.89,0,13,13,0,134,514,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1225301947,13,2899363.12,0,13,13,0,205,595,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1225427753,13,1253469.7,0,13,13,0,132,393,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1225449149,13,2079628.25,0,13,13,0,138,656,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1225480482,13,5055890.56,0,13,13,0,187,585,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1225583168,13,1690477.43,0,13,13,0,162,329,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1225823714,13,3281855.49,0,13,13,0,155,542,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1225971065,13,4361083.17,0,13,13,0,190,589,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1226716292,13,2137990.29,0,13,13,0,201,381,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1227362031,13,1927782.56,0,13,13,0,181,396,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1227373714,13,2115167.22,0,13,13,0,36,331,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1227412145,13,3594366.97,0,13,13,0,178,656,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1227464869,13,4065811.97,0,13,13,0,164,614,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1227483594,13,2936745.95,0,13,13,0,14,442,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1227983952,13,2334827.11,0,13,13,0,132,567,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1228056149,13,2251288.61,0,13,13,0,161,590,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1228161208,13,4227796.76,0,13,13,0,201,592,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1228177292,13,7754370.16,0,13,13,0,153,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1228365427,13,2189930.19,0,13,13,0,185,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1228372295,13,3012021.77,0,13,13,0,34,550,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1228448223,13,2012984.11,0,13,13,0,202,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1228795995,13,1915846.29,0,13,13,0,206,376,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1228896812,13,2284973.87,0,13,13,0,154,374,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1229135305,13,2700964.46,0,13,13,0,44,331,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1229487147,13,2664175.94,0,13,13,0,135,399,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1229582596,13,990731.13,0,13,13,0,183,451,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1229698252,13,4320016.91,0,13,13,0,136,302,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1229706089,13,2142027.57,0,13,13,0,157,394,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1229734854,13,5025261.05,0,13,13,0,155,619,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1229736475,13,1383773.54,0,13,13,0,15,354,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1230054289,13,2518231.82,0,13,13,0,20,592,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1230155546,13,3997254.47,0,13,13,0,154,589,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1230651487,13,2751590.23,0,13,13,0,119,595,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1230840776,13,2163884.87,0,13,13,0,187,476,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1231120814,13,2165014.69,0,13,13,0,162,393,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1231193632,13,3653972.43,0,13,13,0,162,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1231426757,13,949736.38,0,13,13,0,45,661,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1231600058,13,2974759.9,0,13,13,0,184,426,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1231660274,13,4572632.23,0,13,13,0,134,395,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1231973339,13,4201355.48,0,13,13,0,37,692,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1232298197,13,3859311.6,0,13,13,0,156,692,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1232380845,13,3992896.02,0,13,13,0,203,426,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1232426484,13,2938996.18,0,13,13,0,41,688,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C123248965,13,3050362.86,0,13,13,0,156,686,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1232949196,13,2457301.06,0,13,13,0,191,397,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1233006342,13,3048523.87,0,13,13,0,163,422,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1233062204,13,3693020.52,0,13,13,0,163,376,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1233168784,13,1695201.97,0,13,13,0,36,402,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1233465954,13,1770094.52,0,13,13,0,143,403,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1233864988,13,1380053.1,0,13,13,0,37,715,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1234205662,13,2883232.57,0,13,13,0,133,592,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1234336383,13,14912326.38,0,13,13,0,155,687,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1234701110,13,1618470.72,0,13,13,0,38,302,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C123517735,13,3332850.73,0,13,13,0,140,352,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C123530883,13,3265931.33,0,13,13,0,162,630,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C123613605,13,2640102.87,0,13,13,0,160,692,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1236592837,13,1824305.91,0,13,13,0,155,404,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1236891159,13,5756492.03,0,13,13,0,131,493,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1237272109,13,3470584.82,0,13,13,0,160,564,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1237419975,13,2421652.77,0,13,13,0,202,401,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
C1237638491,13,2487574.17,0,13,13,0,131,420,0.0,1.0,0.54257223139357,Low Activity,0.354257223139357
